Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
07/09/2024,01/09/2024,Gas Products,Efficient boiler service by very competent engineer ,LABEL_0,0.843,en,True,False,0.9
07/09/2024,01/09/2024,Gas Products,Phone answered quickly. Gas engineer then rang within 30 minutes and attended within an hour. ,LABEL_0,0.934,en,True,False,0.9
07/09/2024,01/09/2024,Gas Products,"A good engineer was sent, professional, respectful and tidy, job was completed as stated ",LABEL_0,0.93,en,True,True,1.0
07/09/2024,01/09/2024,Gas Products,Very pleased with the efficient and professional service we receive.,LABEL_0,0.929,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,"Made phone enquiry.staff very efficient, and dealt with my query. Polite staff, and very helpful",LABEL_0,0.935,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,Good service. Completed on time. ,LABEL_0,0.936,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,Very efficient!!   ,LABEL_0,0.938,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,"Arrival time updates were useful. Efficient, polite, helpful, and tidied up before leaving.",LABEL_0,0.932,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,"Very pleasent engineer turned up, nice young man to have in your home. ",LABEL_0,0.937,en,True,False,0.9
07/09/2024,01/09/2024,Gas Products,On time - straightforward service - can recommend ,LABEL_0,0.903,en,True,False,0.9
07/09/2024,01/09/2024,Gas Products,Engineer was very friendly and polite. Very tidy and efficient worker. ,LABEL_0,0.937,en,True,False,0.9
07/09/2024,01/09/2024,Gas Products,"Engineer turned up on time. He was professional,quick to spot the challenge,he was courteous  and of the standard that we have grown used to expecting from CORGI  over the YEARS ,Thank you vert much ",LABEL_0,0.935,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,Concise shedul,LABEL_0,0.931,en,True,False,0.9
07/09/2024,01/09/2024,Unknown,Excellent engineer. Listened to us when we had some concerns Would recommend- easy to book and rearrange appointments ,LABEL_0,0.925,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Excellent service KRS detected a gas leak which they rectified immediately very happy with the service from Corgi Homeplan,LABEL_0,0.859,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,"Excellent service, engineer was very professional ",LABEL_0,0.92,en,True,False,0.9
08/09/2024,01/09/2024,Home Electrical,Jack worked tirelessly for over 5 hours to fix the fault and leave everything working. Really friendly and did a superb job ,LABEL_0,0.934,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,very friendly and knowledgable  technician,LABEL_0,0.937,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,"Excellent service this time and brilliant engineer, Simon Bunn, who actually did the full service checking in loft and outside and diagnosed and fixed a small issue very quickly. Hopefully we will have him next time too! ",LABEL_0,0.919,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,I have emailed Corgi 5 times now about the same issue - I have yet to receive a reply !,LABEL_0,0.935,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,It was great from start to finish new boiler installed by engineer who was polite and helpful and Also the staff at Dunferaline were very very helpful and curious thank you all.,LABEL_0,0.932,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Quick response and repaired in a timely manner. Engineer very helful. Tnanks ,LABEL_0,0.934,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,"I had my annual boiler service this week. I told the engineer that I had to top up the pressure of the boiler once in a while. The engineer checked the boiler and told me that there was a leak that was causing it. He said I'd need to pay 60 pounds to get it replaced. I paid.2 ours after he left the pressure was gone, now I have to top it up twice a day. I called them and they sent another engineer who said that the problem was everywhere and that it was due to the limescale build up, not a specific part and that the previous engineer should have told me that.Corgi doesn't cover limescale build up so I called to ask for refund of the 60 pounds that I was charged for no reason. They refused. This is clearly one of those cases of a company taking advantage of the lack of knowledge of their clients.Avoid at all costs.",LABEL_0,0.932,en,True,True,1.0
08/09/2024,01/09/2024,Gas Products,You are far too expensive but your engineer made up for that with his professionalism and expertise,LABEL_0,0.935,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,One phone call from the engineer on date and convenient time to service heating system. Arrived promptly and explained all works in a polite and professional manner. ,LABEL_0,0.908,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Speedy efficient and friendly from local KDE engineer ,LABEL_0,0.931,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,The engineer was prompt andefficient.,LABEL_0,0.937,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,"There had been some confusion because my boiler had been renewed but not updated on Corgi's records. However, it was all sorted out to my satisfaction. ",LABEL_0,0.936,en,True,True,1.0
08/09/2024,01/09/2024,Gas Products,This interaction was the first annual service on our new boiler. The engineer was thorough polite and personable.We have been with Corgi a number of years and have always found them efficient and helpful.,LABEL_0,0.923,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,The engineer from Concept Heating checked that my boiler was working efficiently and safely which it was. He also checked for leaks and emissions which were within limits. So I was pleased with service. ,LABEL_0,0.93,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,"I have already submitted me comments on 02/09/2024.However, everything is positive about CORGY. ",LABEL_0,0.885,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,Arrived on time and did an excellent job ,LABEL_0,0.937,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Informed very early on what day the service was going to be. On the day he telephoned to say what time he was coming and kept to that time. Worked quickly and effectively giving the boiler a good service. ,LABEL_0,0.932,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,I would have preferred the engineer to be in a company van so that I knew who he was straight away,LABEL_0,0.937,en,True,True,1.0
08/09/2024,01/09/2024,Gas Products,Fast efficient help and service as usual,LABEL_0,0.92,en,True,True,1.0
08/09/2024,01/09/2024,Gas Products,Always a great service. Been with corgi for many years. Annual service always carried out on time by very competent gas engineers. We returned from a week away working and the boiler refused to start on a Saturday. Engineer at the house in 2 hours. Problem solution diagnosed very quickly.,LABEL_0,0.908,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Good service from arranging the appointment to the vist from the engineer who was polite efficient and knowledgeable.,LABEL_0,0.931,en,True,False,0.9
08/09/2024,01/09/2024,Gas Products,Very friendly engineer and seemed to know exactly what he was doing ,LABEL_0,0.938,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,Engineer very pleasant the review never took long ,LABEL_0,0.936,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,Very good service,LABEL_0,0.924,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,Excellent service,LABEL_0,0.837,ca,False,False,0.45
08/09/2024,01/09/2024,Gas Products,Resolved problem quick.,LABEL_0,0.936,ca,False,False,0.45
08/09/2024,01/09/2024,Unknown,Every home visit went well no problems ,LABEL_0,0.937,en,True,False,0.9
08/09/2024,01/09/2024,Plumbing & Drains,Plumber arrived on time and quickly stopped the leak,LABEL_0,0.935,en,True,False,0.9
08/09/2024,01/09/2024,Unknown,Prompt efficient service,LABEL_0,0.721,fr,False,False,0.45
08/09/2024,01/09/2024,Gas Products,The professionalism of the engineer was very helpful.,LABEL_0,0.936,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,Helpful and thorough engineer who answered all my questions. ,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Engineer was polite and efficient.,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"A very good and quick response, and the boiler engineer was very thorough.",LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Efficient and professional and polite and chatty. ,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Very efficient it only took him 20 minutes,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Helpful call centre staff. Repair completed the same day. Excellent service. Thankyou,LABEL_0,0.892,en,True,False,0.9
09/09/2024,01/09/2024,Plumbing & Drains,"It was just a small problem, phoned at 9am, problem resolved at 11am. Such a great service. Would fully recommend.  ",LABEL_0,0.932,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Always easy to get through to someone and they are always helpful ,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,"Really good service engineer, polite, and efficient. Well done Dev.",LABEL_0,0.938,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,"your man was respectful to me and my home, asking if he could use the loo, he then went about his work quickly and quietly and he even looked behind a very heavy draw to find the paper to sign to prove he had doe the job.  Very helpful as I have had a Stroke and the draw was too heavy for me. ",LABEL_0,0.935,en,True,True,1.0
09/09/2024,01/09/2024,Home Electrical,The fact that I can actually speak to someone when there is a problem and prompt excellent service ,LABEL_0,0.936,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"The engineer that serviced the boiler was timely, polite and found a fault that he fixed there and then.  Would recommend.",LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"Usually Corgi will message me to inform me that a gas engineer will contact me for appoinment, but this year the gas engineer message me twice to confirm my appoinment date, of course I was in doubt if the message is real or scam as I dont recognised the number of the sender, I had to checked/searched the companies name thru chekatrade before texting the company back for appoinment confirmation, if only Corgi message me before gas engineers do, it would be much convinient for the customer. Corgi message me like a day before the scheduled date to inform me.   To be fair the gas engineer is good.",LABEL_0,0.91,en,True,True,1.0
09/09/2024,01/09/2024,Gas Products,From the messages to arrange a suitable appointment time hen the engineer who did an excellent job quick and efficient it was very impressive thank you,LABEL_0,0.923,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"Worked out exactly as planned, engineer bang on time and completed the work satisfactorily, very tidy",LABEL_0,0.934,en,True,True,1.0
09/09/2024,01/09/2024,Gas Products,"Engineer only had to deliver and set up a new timer/thermostat for the system, nevertheless all done quickly.",LABEL_0,0.931,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,Arrived when they said they would. Got the job done quickly.,LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Unknown,Engineer was very pleasant and helpful and efficient,LABEL_0,0.935,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"On time, very pleasant engineer, efficiently serviced and tidied up when finished. ",LABEL_0,0.937,en,True,False,0.9
09/09/2024,01/09/2024,Gas Products,"Quick and efficient engineer, prompt visit, friendly attitude. ",LABEL_0,0.934,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Prompt and efficient service.,LABEL_0,0.918,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Very quick and efficient service.,LABEL_0,0.935,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Cracking experience ,LABEL_0,0.931,en,True,False,0.9
10/09/2024,01/09/2024,Plumbing & Drains,Had a leaking kitchen tap. Issue logged at 6:30am. Called by the tradesman just after 8am who said he could come out at 12pm. The problem part was identified which was swiftly replaced after being sourced at a plumbers merchants.Brilliant turnaround.,LABEL_0,0.909,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Helpful and polite,LABEL_0,0.936,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Annual service engineer picked up in long standing safety issue. Corgi accepted the remedial costs.,LABEL_0,0.919,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,You answer the phone promptly - a rare customer experience. Helpful call room staff and a very thorough engineer. Well done Corgi,LABEL_0,0.923,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Both prompt and professional attention to repair work. Worthy of 5 star!,LABEL_0,0.931,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,"Good service from first email from Corgi to book the service visit at our convenience, to confirmation of appointment, to reminders just before visit due and then liaison from engineer 20-30 minutes before arrival on the allotted day all very well controlled. Always had good engineers- well presented, courteous, knowledgeable and efficient.",LABEL_0,0.777,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,"Easy reporting of my hot water problem, prompt  attendance within acouple of hours by the service engineer who was in the area, who quickly diagnosed the issue and replaced a seized valve, tested and gave advice on best boiler and tank thermostat settigs for boiler effiiency. Well pleased.",LABEL_0,0.854,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,"The engfineer that  attend ,was very plitre and showed great proffesionalism  in making good the fault on my system.",LABEL_0,0.936,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Everything. ,LABEL_0,0.938,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,"The engineer was on time, polite and explained what he was doing",LABEL_0,0.938,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Always polite and made sure all was workin ,LABEL_0,0.938,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Excellent prompt service,LABEL_0,0.775,ca,False,False,0.45
10/09/2024,01/09/2024,Gas Products,Engineer on time went through everything thoroughly and tested to the unit,LABEL_0,0.935,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Good honest and reliable service ,LABEL_0,0.914,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Worth every penny.Simple process to request an engineer and the engineer was very knowledgeable and helpful.,LABEL_0,0.934,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Professional. Friendly and courteous ,LABEL_0,0.936,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Engineer knew make of boiler & knew how to test it. Was very thorough & answered any questions I asked.,LABEL_0,0.937,en,True,False,0.9
10/09/2024,01/09/2024,Gas Products,Engineer arrived at the time he phoned up about. The service was carried out without any hitches and the boiler appears to be working ok.,LABEL_0,0.935,en,True,False,0.9
10/09/2024,01/09/2024,Unknown,Friendly helpful engineer ,LABEL_0,0.924,nl,False,False,0.45
11/09/2024,01/09/2024,Gas Products,"The engineer was efficient, polite and tidy. ",LABEL_0,0.938,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Great engineer polite smartly presented and friendly guy. Very thorough and very informative. I would welcome this engineer in my home any day. His work was clean and tidy.,LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,The engineer was very polite and very efficient and good job,LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"Very professional,knowledgeable and considerate person was very aware of my health issues as helped me with his visit and restored everything back to normal for me,made good another engineer mistake!!!!highly recommend …..Sally Morgan x",LABEL_0,0.927,en,True,True,1.0
11/09/2024,01/09/2024,Gas Products,"It was easy to book my appointment and the engineer was polite , friendly and efficient ",LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,On time and let us when he was arriving ,LABEL_0,0.938,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Took care of my appointment. Engineer arrived on time and was very helpful and professional.,LABEL_0,0.936,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Despite  a hitch with the initial booking it was easily sorted  by your your lovely call centre staff. ,LABEL_0,0.935,en,True,False,0.9
11/09/2024,01/09/2024,Plumbing & Drains,"Corgi is consistently very good. They don't try to weadle out of work, they are quick and dealing with their network of engineers and plumbers directly is very easy. ",LABEL_0,0.924,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,I have already given my review and gave five excellent points thank you ,LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,A PROFESSIONAL TELEPHONIC SERVICE CALL FOLLOWED BY A FRIENDLY AND VERY COMPETENT ENGINEER,LABEL_0,0.899,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,On time neat tidy ,LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"THE ENGINEER IS ALWAYS GOOD, QUICK AND CLEAN. CORGI ALWAYS OFFER US AN APPOINTMENT BUT IT IS EASY TO CHANGE IF REQUIRED, EXTREAMLY HAPPY WITH CORGI",LABEL_0,0.92,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Hopefully this is now sorted. Rashid very nice gentleman gets on with the job and very knowledgeable. Would highly recommend his skills,LABEL_0,0.934,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Easy to arrange service appointment.  Unfortunately and inconveniently engineer changed time and date.  ,LABEL_0,0.924,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Very pleased with the service Corgi supply’s in servicing our boiler Been with Corgi several years and have no complaints Always been given an excellent service.,LABEL_0,0.807,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"Efficient and courteous, arrived within time slot. Follow up report detailed all checks undertaken and result. AOK.",LABEL_0,0.89,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Done 1 review Engineer was very helpful and efficient hope she is coming next year for the service her name is Helen,LABEL_0,0.916,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"Prompt, polite and efficient service",LABEL_0,0.919,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Efficient and knowledgeable engineer who carried out the gas boiler service.  He was prompt and arrived on time.  ,LABEL_0,0.934,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Very pleasant gas engineer. No hassle  just got on with job. ,LABEL_0,0.938,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,The arrangement for the appointment was easy and efficient. The engineer arrived on time and completed the service very effectively. ,LABEL_0,0.924,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Engineer arrivef within expected time frame. Service was efficient and thorough.,LABEL_0,0.917,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Good customer service and professional service 👍 ,LABEL_0,0.682,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Your call centre staff are really excellent and do help with many queries. Very helpful and professional.The engineer who visited us was very friendly and efficient. There was a problem with the boiler which he corrected. ,LABEL_0,0.932,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Very efficient service,LABEL_0,0.89,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,The title says it all!,LABEL_0,0.937,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,The recent annual boiler service was carried out promptly snd efficiently by Declan. No problems with the new (April 2024) boiler were found.,LABEL_1,0.577,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Our boiler service was almodt due and an engineer called us to arrange a visit. He explained he was doing another job as well as services for Corgi but could fit us in after 6pm during his holiday. Sept 4th was the date. It was the last day of our holiday so we rushed back to make sure we were available. He duly arrived on the drive but said he couldn't do the work and showed us an email from Corgi saying his public liability insurance had expired. He said Corgi would be in touch to re- arrange. On Monday 9th Sept we woke up to no hot water and no heating. My husband contacted Corgi Homeplan and requested urgent assistance. We had a call at 7pm that evening but we were not available so he said he would call Tues before 10am. By noon we had heard nothing. We chased and said it was urgent etc.... finally an engineer came after 6pm and said parts were required from Worcester Bosch and they would call that evening or Wed 1st thing to organise to provide the parts and do the work within 48hrs. No call from Worcester Bosch.  10.19am Wed they called and said it would be another 2 days.I chased Corgi again around 11.30am and said I wanted to raise a complaint and speak to a manager. I was on hold  for 30 minutes. I was told I could only get a manager on call back they couldn't put me through. Third day with no hot water- my husband is in his 70s and had a procedure under sedation at hospital at 2.30pm Wed afternoon so he had to have a cold shower. By 4.25pm no manager had called. I rang again. Another 30minutes until phone answered. I was told the wrong manager had been requested to call but had been looking into our issue - for 6hours!!! The customer service for Corgi is appalling  the last call resulted in me being told the parts people and customer relations aren't available after 5pm which is really helpful after customers sit on hold for 30mins every time they contact you. We have been told someone should get back to us tomorrow. We are sitting in a cold house with no hot water. My advice is DO NOT TOUCH CORGI HOMEPLAN. I have made it abundantly clear this is NOT acceptable and their management are to blame. I want my policy payments refunded at the very least and I'm tempted to book into a hotel and send Corgi the bill. I am furious. They do not deserve the business and have no respect for customers who have been with them for many years. ,LABEL_0,0.89,en,True,True,1.0
11/09/2024,01/09/2024,Gas Products,"The engineers arrived within the time frame and were extremely polite and explained in detail the work undertaken.After the service, I asked them to check the temperature and the pressure of the boiler and both were a little high so the engineer lowered both.They were quick and efficient. ",LABEL_0,0.927,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,A good service and engineer did what was required. Punctual. Next time I will book a later appointment. Too early for elderly person.,LABEL_0,0.936,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Prompt service,LABEL_0,0.805,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,From the call to to Corgi to speaking to the Corgi engineer it all was very quick and easy. He arrived on time was very thorough and explained what he had done. Really satisfied.,LABEL_0,0.936,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Great Service ,LABEL_0,0.898,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,Always here to help even when things don't go like they should,LABEL_0,0.938,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"Lovely young man, very polite.  Serviced my boiler then fixed a problem I asked him to do on my gas hob.",LABEL_0,0.938,en,True,False,0.9
11/09/2024,01/09/2024,Gas Products,"Professional, good value and reliable.",LABEL_0,0.936,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Engineer polite and helpful,LABEL_0,0.935,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,on time with good service,LABEL_0,0.933,en,True,False,0.9
11/09/2024,01/09/2024,Unknown,Excellent service!!!!,LABEL_0,0.932,fr,False,False,0.45
12/09/2024,01/09/2024,Home Electrical,The engineer was very patient with me. Explaining how to use the new thermostat as I'm elderly.,LABEL_0,0.938,en,True,True,1.0
12/09/2024,01/09/2024,Gas Products,"The engineer who attended was extremely polite & diligent, but was unable to fix my boiler fault.  As I am disabled & in a wheelchair because I only have one leg, I am not best pleased as I have suffered a SECOND day without heat or hot water.  I really hope that CORGI can actually fix my boiler breakdown!!!",LABEL_0,0.935,en,True,True,1.0
12/09/2024,01/09/2024,Unknown,Excellent professional service,LABEL_0,0.739,it,False,False,0.45
12/09/2024,01/09/2024,Gas Products,Corgi engineer was helpful and efficient when he carried out the annual boiler service. ,LABEL_0,0.928,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,very efficient good at his job and very friendly,LABEL_0,0.938,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Engineer provided an exceptional service. Identifying problem and fixing promptly. Recommend.,LABEL_0,0.919,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Great customer service and very polite ,LABEL_0,0.925,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"Contacted before arrival, arrive on time, extremely polite and efficient ",LABEL_0,0.931,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Renewal on time Boiler serviced on time and efficiently by Engineer.,LABEL_0,0.923,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Brilliant service as usual,LABEL_0,0.914,en,True,True,1.0
12/09/2024,01/09/2024,Gas Products,"nice guy, very efficient, very polite kept me informed as he was servicing our boiler.",LABEL_0,0.937,en,True,True,1.0
12/09/2024,01/09/2024,Gas Products,Although the date of my service had to be changed on the new date the engineers was on time and very organised. ,LABEL_0,0.933,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Excellent customer service very experienced engineer ,LABEL_0,0.82,en,True,False,0.9
12/09/2024,01/09/2024,Home Electrical,Corgi have always done a good job at my house and the electrician who attended was excellent.,LABEL_0,0.937,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,"All went very  well, with no problems.",LABEL_0,0.938,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,"I did a review just after the engineer left,he was friendly and polite.",LABEL_0,0.938,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Very friendly and efficient ,LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"The person who came was efficient and friendly, and did all the necessary checks.  Hopefully all will be good during the winter.",LABEL_0,0.937,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"The engineer, Samuel Glenister, phoned to check I would be home for his visit. He told me when he would arrive within next hour and came soon. He was smart, efficient and later sent both an email and a letter with his report on my boiler.             Thank you  ",LABEL_0,0.934,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Great service and great value. I would recommend them completely.,LABEL_0,0.938,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Arrived on time with pre-visit call.Good service. Explained what he had done and the state of the boiler. Clean and tidy. Excellent service ,LABEL_0,0.924,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Very nice and friendly and very professional in the way that he service the boiler ,LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"Little frustrating having to call Corgi 3 times to arrange annual gas boiler service hence the 4*. However the engineer who carried out the service was prompt, on time, thorough and very competent.  ",LABEL_0,0.826,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Engineer was professional knowledgeable we were informed fully of what he was doing .Answered all our questions.we felt at ease ..Service was great would definitely recommend  your services to family and friends.,LABEL_0,0.932,en,True,False,0.9
12/09/2024,01/09/2024,Appliance Cover,Would not be without this cover. Complete peace of mind that if anything goes wrong you have this safety net,LABEL_0,0.937,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Work carried out promptly and efficiently to the usual high standard. Staff friendly and knowledgeable. ,LABEL_0,0.93,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Very good service and professional ,LABEL_0,0.928,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,The Engineers who came to service my boiler were very polite and did a very good job,LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Prompt visit. This is the only year I had to ring to chase service but then your engineer rang and booked in very quickly. Always friendly and efficient. ,LABEL_0,0.935,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,The staff at the centre and the engineer were extremely helpful and professional,LABEL_0,0.934,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Well informed and experienced engineer.,LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,GreatThank you,LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"Annual service always happens on time, and the call centre is quick to respond and helpful.",LABEL_0,0.921,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Very pleased with the service from Corgi HomePlan. Helpful customer advisor and always contacted and usually visited the same day by the engineer.,LABEL_0,0.906,en,True,False,0.9
12/09/2024,01/09/2024,Unknown,Very polite engineer. He answered any questions I made. ,LABEL_0,0.937,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"I reported a problem with the thermostat controller on my central heating and it was repaired the following day. I did pay a £60 excess, but it was fixed promptly.",LABEL_0,0.786,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Turned up on time and sorted w erythi g ,LABEL_0,0.937,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,"The heating engineer was knowledgeable, was a thorough professional, he serviced the boiler, bled all the rads cleaning up after himself... Thankyou CORGI... ⭐️⭐️⭐️⭐️⭐️",LABEL_0,0.936,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,No issues at all and the engineer was very helpful and quick ,LABEL_0,0.938,en,True,False,0.9
12/09/2024,01/09/2024,Gas Products,Engineer was friendly and arrived on time. Was very informative when carrying out our gas boiler service.Very happy with Corgi service .,LABEL_0,0.923,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,The engineer provided a thorough and professional job,LABEL_0,0.934,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,"Very impressed with Corgi. Easy booking system, engineers consistently on time / polite / efficient. Would recommend ",LABEL_0,0.896,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,Engineer arrived at appointed time. Very friendly and carried out boiler service with no fuss.,LABEL_0,0.927,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,No coments and I am satisfied with the work,LABEL_0,0.938,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,"Steve was great, he realised that my hot water was turned down too low and adjusted it.Now it is lovely and hot.",LABEL_0,0.937,en,True,False,0.9
13/09/2024,01/09/2024,Home Electrical,"Excellent service. Non-urgent problem sorted effectively by friendly, efficient call handler",LABEL_0,0.876,en,True,False,0.9
13/09/2024,01/09/2024,Unknown,Quick and efficient response,LABEL_0,0.933,en,True,False,0.9
13/09/2024,01/09/2024,Unknown,"Great Great experience, Fixed the problem, Great guy",LABEL_0,0.938,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,The corgi operative was prompt and efficient.,LABEL_0,0.937,en,True,False,0.9
